"speech"	"bigram"	"n"	"tf"	"idf"	"tf_idf"
"768"	"35"	"convince them"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"769"	"35"	"exquisite structures"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"770"	"35"	"makes materials"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"771"	"35"	"nano scale"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"772"	"35"	"nature makes"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"773"	"35"	"really exquisite"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"774"	"35"	"sequence that"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"775"	"35"	"solar cells"	4	0.00206611570247934	4.21950770517611	0.00871799112639692
"776"	"9"	"in afghanistan"	4	0.00205973223480947	4.21950770517611	0.00869105603537818
"777"	"9"	"percent wanted"	4	0.00205973223480947	4.21950770517611	0.00869105603537818
"778"	"36"	"liquid metal"	6	0.00245800901269971	3.52636052461616	0.00866782595153501
"779"	"8"	"hungry and"	4	0.00204813108038914	4.21950770517611	0.00864210487491266
"780"	"59"	"clean water"	3	0.00244299674267101	3.52636052461616	0.00861488727512092
"781"	"15"	"stem cells"	5	0.00203583061889251	4.21950770517611	0.00859020298285038
"782"	"12"	"two black"	6	0.00203458799593082	4.21950770517611	0.00858495972568893
"783"	"63"	"of water"	5	0.004	2.14006616349627	0.00856026465398508
"784"	"19"	"time lapse"	9	0.00301305657850686	2.83321334405622	0.00853663210462201
"785"	"67"	"palm oil"	3	0.00202020202020202	4.21950770517611	0.00852425799025476
"786"	"54"	"fifth man"	3	0.00201072386058981	4.21950770517611	0.00848426482274016
"787"	"54"	"sixth man"	3	0.00201072386058981	4.21950770517611	0.00848426482274016
"788"	"50"	"the planetary"	6	0.00200803212851406	4.21950770517611	0.00847290703850624
"789"	"63"	"see today"	3	0.0024	3.52636052461616	0.00846326525907879
"790"	"18"	"equal to"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"791"	"18"	"i study"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"792"	"18"	"the ipcc"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"793"	"18"	"the pieces"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"794"	"18"	"the rainforest"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"795"	"18"	"the tower"	2	0.00239808153477218	3.52636052461616	0.00845650005903156
"796"	"40"	"genetic modification"	5	0.00200240288346015	4.21950770517611	0.00844915439562697
"797"	"45"	"ice sheets"	6	0.0029747149231532	2.83321334405622	0.0084280020150408
"798"	"67"	"change our"	4	0.00269360269360269	3.120895416508	0.00840645230035824
"799"	"10"	"a picture"	10	0.00342465753424658	2.42774823594805	0.00831420628749333
"800"	"26"	"coral reefs"	5	0.00195771339075959	4.21950770517611	0.00826058673683655
"801"	"44"	"ambient noise"	3	0.001953125	4.21950770517611	0.00824122598667208
"802"	"44"	"are hearing"	3	0.001953125	4.21950770517611	0.00824122598667208
"803"	"44"	"decrease in"	3	0.001953125	4.21950770517611	0.00824122598667208
"804"	"44"	"ice covered"	3	0.001953125	4.21950770517611	0.00824122598667208
"805"	"44"	"listen for"	3	0.001953125	4.21950770517611	0.00824122598667208
"806"	"44"	"noise levels"	3	0.001953125	4.21950770517611	0.00824122598667208
"807"	"44"	"only is"	3	0.001953125	4.21950770517611	0.00824122598667208
"808"	"44"	"silent world"	3	0.001953125	4.21950770517611	0.00824122598667208
"809"	"44"	"subarctic species"	3	0.001953125	4.21950770517611	0.00824122598667208
"810"	"44"	"underwater soundscape"	3	0.001953125	4.21950770517611	0.00824122598667208
"811"	"44"	"use sound"	3	0.001953125	4.21950770517611	0.00824122598667208
"812"	"61"	"a cloud"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"813"	"61"	"a warm"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"814"	"61"	"all life"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"815"	"61"	"all my"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"816"	"61"	"animals in"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"817"	"61"	"atmosphere they"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"818"	"61"	"becomes the"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"819"	"61"	"days later"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"820"	"61"	"help but"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"821"	"61"	"i've learned"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"822"	"61"	"nature that"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"823"	"61"	"privilege to"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"824"	"61"	"process in"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"825"	"61"	"said look"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"826"	"61"	"the clouds"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"827"	"61"	"the plants"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"828"	"61"	"the privilege"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"829"	"61"	"then there"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"830"	"61"	"this we"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"831"	"61"	"three days"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"832"	"61"	"tip of"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"833"	"61"	"two percent"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"834"	"61"	"very fast"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"835"	"61"	"were no"	1	0.00263157894736842	3.120895416508	0.00821288267502104
"836"	"47"	"nature that"	7	0.00262270513300862	3.120895416508	0.00818518842845859
"837"	"18"	"each one"	3	0.00359712230215827	2.27359755612079	0.00817840847525465
"838"	"11"	"long now"	9	0.00231779551892866	3.52636052461616	0.00817338262208227
"839"	"4"	"he'd be"	3	0.00193423597678917	4.21950770517611	0.00816152360769073
"840"	"4"	"the koran"	3	0.00193423597678917	4.21950770517611	0.00816152360769073
"841"	"30"	"and aren't"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"842"	"30"	"aren't we"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"843"	"30"	"can open"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"844"	"30"	"light energy"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"845"	"30"	"means it"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"846"	"30"	"more imagination"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"847"	"30"	"order for"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"848"	"30"	"shooting time"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"849"	"30"	"so rarely"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"850"	"30"	"we grateful"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"851"	"30"	"weather we"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"852"	"30"	"whom you"	2	0.00193236714975845	4.21950770517611	0.00815363807763499
"853"	"43"	"level rise"	5	0.00357909806728704	2.27359755612079	0.00813742861890048
"854"	"44"	"whales and"	4	0.00260416666666667	3.120895416508	0.00812733181382291
"855"	"49"	"the deer"	5	0.00229357798165138	3.52636052461616	0.00808798285462422
"856"	"2"	"global space"	6	0.001914486279515	4.21950770517611	0.00807818960786747
"857"	"10"	"the universe"	11	0.00376712328767123	2.14006616349627	0.00806189308166403
"858"	"26"	"the sea"	13	0.00509005481597494	1.58045037556085	0.0080445790455329
"859"	"29"	"bj and"	5	0.0019047619047619	4.21950770517611	0.00803715753366878
"860"	"29"	"lions and"	5	0.0019047619047619	4.21950770517611	0.00803715753366878
"861"	"27"	"a 15"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"862"	"27"	"an artist"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"863"	"27"	"an average"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"864"	"27"	"are of"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"865"	"27"	"as humans"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"866"	"27"	"at an"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"867"	"27"	"boat and"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"868"	"27"	"break off"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"869"	"27"	"breathing in"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"870"	"27"	"can't take"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"871"	"27"	"couple thousand"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"872"	"27"	"feet above"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"873"	"27"	"fresh water"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"874"	"27"	"has its"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"875"	"27"	"i photographed"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"876"	"27"	"individual personality"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"877"	"27"	"interacting with"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"878"	"27"	"is far"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"879"	"27"	"is interconnected"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"880"	"27"	"is standing"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"881"	"27"	"it's easy"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"882"	"27"	"last pictures"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"883"	"27"	"left side"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"884"	"27"	"man is"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"885"	"27"	"me were"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"886"	"27"	"melts it"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"887"	"27"	"not separate"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"888"	"27"	"of glaciers"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"889"	"27"	"of interacting"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"890"	"27"	"old the"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"891"	"27"	"pay attention"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"892"	"27"	"standing there"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"893"	"27"	"their path"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"894"	"27"	"these individual"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"895"	"27"	"this video"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"896"	"27"	"through my"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"897"	"27"	"was dizzy"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"898"	"27"	"we as"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"899"	"27"	"wonder that"	1	0.00227790432801822	3.52636052461616	0.00803271190117577
"900"	"23"	"going green"	5	0.00190041809198024	4.21950770517611	0.00801882878216668
"901"	"23"	"really afraid"	5	0.00190041809198024	4.21950770517611	0.00801882878216668
"902"	"8"	"obsessed with"	5	0.00256016385048643	3.120895416508	0.00799000362649257
"903"	"38"	"have disposable"	4	0.00188768286927796	4.21950770517611	0.0079650924118473
"904"	"38"	"hug a"	4	0.00188768286927796	4.21950770517611	0.0079650924118473
"905"	"38"	"this movement"	4	0.00188768286927796	4.21950770517611	0.0079650924118473
"906"	"38"	"to hug"	4	0.00188768286927796	4.21950770517611	0.0079650924118473
"907"	"48"	"whole earth"	5	0.00188679245283019	4.21950770517611	0.00796133529278511
"908"	"20"	"25 years"	6	0.00254668930390492	3.120895416508	0.00794795097582682
"909"	"65"	"i find"	2	0.00303490136570561	2.61006979274201	0.00792130437857969
"910"	"16"	"an issue"	8	0.002794271742927	2.83321334405622	0.00791676798898
"911"	"55"	"our eyes"	2	0.00251256281407035	3.120895416508	0.00784144577012059
"912"	"55"	"the vast"	2	0.00251256281407035	3.120895416508	0.00784144577012059
"913"	"24"	"storm surge"	3	0.00185758513931889	4.21950770517611	0.00783809480837667
"914"	"60"	"a cloud"	4	0.00251098556183302	3.120895416508	0.00783652333084243
"915"	"64"	"burned in"	4	0.00221852468108708	3.52636052461616	0.00782331785827213
"916"	"53"	"even worse"	2	0.00221483942414175	3.52636052461616	0.00781032231365706
"917"	"53"	"our final"	2	0.00221483942414175	3.52636052461616	0.00781032231365706
"918"	"53"	"wipes out"	2	0.00221483942414175	3.52636052461616	0.00781032231365706
"919"	"66"	"ozone depletion"	3	0.00219619326500732	3.52636052461616	0.0077445692341497
"920"	"49"	"the yellowstone"	4	0.0018348623853211	4.21950770517611	0.0077422159728002
"921"	"14"	"religion is"	5	0.00183284457478006	4.21950770517611	0.00773370180567468
"922"	"28"	"leopard seal"	6	0.00182982616651418	4.21950770517611	0.00772096560873945
"923"	"1"	"degree of"	4	0.00218579234972678	3.52636052461616	0.00770789185708451
"924"	"1"	"the control"	4	0.00218579234972678	3.52636052461616	0.00770789185708451
"925"	"1"	"the network"	4	0.00218579234972678	3.52636052461616	0.00770789185708451
"926"	"41"	"i visited"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"927"	"41"	"my drawings"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"928"	"41"	"take action"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"929"	"41"	"the melting"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"930"	"41"	"through my"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"931"	"41"	"to convey"	2	0.00218102508178844	3.52636052461616	0.00769108075161649
"932"	"55"	"us to"	5	0.00628140703517588	1.22377543162212	0.00768703160566656
"933"	"59"	"room for"	3	0.00244299674267101	3.120895416508	0.00762433733674592
"934"	"59"	"your heart"	3	0.00244299674267101	3.120895416508	0.00762433733674592
"935"	"60"	"good for"	5	0.00313873195229127	2.42774823594805	0.00762005096028892
"936"	"50"	"the planet"	21	0.0070281124497992	1.08401348924696	0.0076185686995268
"937"	"56"	"life turned"	2	0.0018018018018018	4.21950770517611	0.0076027165859029
"938"	"56"	"molded by"	2	0.0018018018018018	4.21950770517611	0.0076027165859029
"939"	"56"	"our journey"	2	0.0018018018018018	4.21950770517611	0.0076027165859029
"940"	"54"	"the movie"	4	0.00268096514745308	2.83321334405622	0.00759574623071372
"941"	"54"	"to believe"	4	0.00268096514745308	2.83321334405622	0.00759574623071372
"942"	"30"	"your eyes"	3	0.00289855072463768	2.61006979274201	0.00756541968910727
"943"	"27"	"of life"	2	0.00455580865603645	1.65455834771457	0.0075378512424354
"944"	"27"	"when they"	2	0.00455580865603645	1.65455834771457	0.0075378512424354
"945"	"57"	"living things"	5	0.00213675213675214	3.52636052461616	0.00753495838593197
"946"	"62"	"of heart"	4	0.00177698800533096	4.21950770517611	0.00749801458049952
"947"	"62"	"of no"	4	0.00177698800533096	4.21950770517611	0.00749801458049952
"948"	"62"	"the circulation"	4	0.00177698800533096	4.21950770517611	0.00749801458049952
"949"	"20"	"of centuries"	5	0.00212224108658744	3.52636052461616	0.00748378719146045
"950"	"25"	"economic growth"	5	0.00211864406779661	3.52636052461616	0.00747110280639017
"951"	"25"	"not possible"	5	0.00211864406779661	3.52636052461616	0.00747110280639017
"952"	"61"	"actually do"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"953"	"61"	"do these"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"954"	"61"	"found myself"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"955"	"61"	"is their"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"956"	"61"	"learned to"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"957"	"61"	"life i"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"958"	"61"	"making it"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"959"	"61"	"near the"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"960"	"61"	"of long"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"961"	"61"	"our sun"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"962"	"61"	"solar system"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"963"	"61"	"took me"	1	0.00263157894736842	2.83321334405622	0.00745582458962162
"964"	"39"	"bees and"	4	0.00176444640494045	4.21950770517611	0.00744509520101651
"965"	"39"	"for bees"	4	0.00176444640494045	4.21950770517611	0.00744509520101651
"966"	"39"	"good nutrition"	4	0.00176444640494045	4.21950770517611	0.00744509520101651
"967"	"39"	"hives of"	4	0.00176444640494045	4.21950770517611	0.00744509520101651
"968"	"57"	"years old"	11	0.0047008547008547	1.58045037556085	0.00742946757742279
"969"	"16"	"issue for"	6	0.00209570380719525	3.52636052461616	0.00739020717698113
"970"	"6"	"should we"	9	0.00260416666666667	2.83321334405622	0.0073781597501464
"971"	"16"	"safe world"	5	0.00174641983932937	4.21950770517611	0.00736903196852272
"972"	"65"	"very simple"	2	0.00303490136570561	2.42774823594805	0.00736797643686814
"973"	"38"	"the wisdom"	5	0.00235960358659745	3.120895416508	0.00736407601818782
"974"	"5"	"will occur"	4	0.00174443959877889	4.21950770517611	0.00736067632826185
"975"	"26"	"google earth"	6	0.00234925606891151	3.120895416508	0.00733178249766953
"976"	"33"	"the pump"	6	0.00172910662824207	4.21950770517611	0.00729597874093851
"977"	"61"	"up to"	3	0.00789473684210526	0.923670839171778	0.00729213820398772
"978"	"34"	"a professor"	4	0.0020671834625323	3.52636052461616	0.00728963415941325
"979"	"35"	"how nature"	4	0.00206611570247934	3.52636052461616	0.00728586885251273
"980"	"35"	"i brought"	4	0.00206611570247934	3.52636052461616	0.00728586885251273
"981"	"35"	"the nano"	4	0.00206611570247934	3.52636052461616	0.00728586885251273
"982"	"9"	"it brings"	4	0.00205973223480947	3.52636052461616	0.00726335844411156
"983"	"32"	"the south"	13	0.00418410041841004	1.73460105538811	0.00725774500162388
"984"	"43"	"the ocean"	7	0.00501073729420186	1.44691898293633	0.00725013090948767
"985"	"10"	"of atoms"	5	0.00171232876712329	4.21950770517611	0.00722518442667142
"986"	"36"	"energy now"	5	0.00204834084391643	3.52636052461616	0.00722318829294584
"987"	"8"	"obesity and"	4	0.00204813108038914	3.52636052461616	0.00722244859112373
"988"	"57"	"this tree"	4	0.00170940170940171	4.21950770517611	0.00721283368406172
"989"	"52"	"get yourself"	4	0.00170867150790261	4.21950770517611	0.00720975259320992
"990"	"52"	"the missouri"	4	0.00170867150790261	4.21950770517611	0.00720975259320992
"991"	"52"	"the rocks"	4	0.00170867150790261	4.21950770517611	0.00720975259320992
"992"	"31"	"the ethnosphere"	7	0.00170648464163823	4.21950770517611	0.00720052509415718
"993"	"27"	"years old"	2	0.00455580865603645	1.58045037556085	0.00720022950141616
"994"	"46"	"antarctica is"	3	0.00170454545454545	4.21950770517611	0.00719234267927745
"995"	"46"	"preservation of"	3	0.00170454545454545	4.21950770517611	0.00719234267927745
"996"	"46"	"the preservation"	3	0.00170454545454545	4.21950770517611	0.00719234267927745
"997"	"12"	"a drum"	5	0.00169548999660902	4.21950770517611	0.00715413310474077
"998"	"12"	"holes are"	5	0.00169548999660902	4.21950770517611	0.00715413310474077
"999"	"12"	"on space"	5	0.00169548999660902	4.21950770517611	0.00715413310474077
"1000"	"67"	"commons and"	3	0.00202020202020202	3.52636052461616	0.00712396065579023
"1001"	"64"	"the landscape"	6	0.00332778702163062	2.14006616349627	0.00712168440431371
"1002"	"55"	"see how"	2	0.00251256281407035	2.83321334405622	0.00711862649260356
"1003"	"55"	"surrounded by"	2	0.00251256281407035	2.83321334405622	0.00711862649260356
"1004"	"27"	"100,000 years"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1005"	"27"	"after year"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1006"	"27"	"an end"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1007"	"27"	"around me"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1008"	"27"	"begins to"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1009"	"27"	"could only"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1010"	"27"	"cycle of"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1011"	"27"	"first went"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1012"	"27"	"forms of"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1013"	"27"	"help but"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1014"	"27"	"humans are"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1015"	"27"	"if i'm"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1016"	"27"	"is over"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1017"	"27"	"is real"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1018"	"27"	"knowing that"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1019"	"27"	"much like"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1020"	"27"	"ourselves but"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1021"	"27"	"real time"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1022"	"27"	"refuse to"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1023"	"27"	"separate from"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1024"	"27"	"shows you"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1025"	"27"	"side and"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1026"	"27"	"that humans"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1027"	"27"	"the bitter"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1028"	"27"	"the boat"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1029"	"27"	"the cycle"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1030"	"27"	"the man"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1031"	"27"	"to actually"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1032"	"27"	"to antarctica"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1033"	"27"	"to pay"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1034"	"27"	"very young"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1035"	"27"	"water or"	1	0.00227790432801822	3.120895416508	0.0071091011765558
"1036"	"68"	"clouds will"	3	0.00168255748738082	4.21950770517611	0.00709956428240511
"1037"	"68"	"hate clouds"	3	0.00168255748738082	4.21950770517611	0.00709956428240511
"1038"	"68"	"models are"	3	0.00168255748738082	4.21950770517611	0.00709956428240511
"1039"	"68"	"science we"	3	0.00168255748738082	4.21950770517611	0.00709956428240511
"1040"	"46"	"walk to"	4	0.00227272727272727	3.120895416508	0.00709294412842727
"1041"	"54"	"according to"	3	0.00201072386058981	3.52636052461616	0.00709053724788772
"1042"	"50"	"operating space"	6	0.00200803212851406	3.52636052461616	0.00708104523015293
"1043"	"50"	"safe operating"	6	0.00200803212851406	3.52636052461616	0.00708104523015293
"1044"	"40"	"genetic engineering"	5	0.00200240288346015	3.52636052461616	0.00706119448261146
"1045"	"40"	"genetically engineered"	5	0.00200240288346015	3.52636052461616	0.00706119448261146
"1046"	"50"	"human development"	5	0.00167336010709505	4.21950770517611	0.00706075586542187
"1047"	"30"	"get more"	3	0.00289855072463768	2.42774823594805	0.00703695140854508
"1048"	"64"	"fires and"	3	0.00166389351081531	4.21950770517611	0.00702081148947772
"1049"	"64"	"future fires"	3	0.00166389351081531	4.21950770517611	0.00702081148947772
"1050"	"64"	"the patchwork"	3	0.00166389351081531	4.21950770517611	0.00702081148947772
"1051"	"64"	"worked together"	3	0.00166389351081531	4.21950770517611	0.00702081148947772
"1052"	"1"	"the system"	6	0.00327868852459016	2.14006616349627	0.00701661037211892
"1053"	"41"	"the landscape"	3	0.00327153762268266	2.14006616349627	0.00700130696890819
"1054"	"64"	"our forests"	4	0.00221852468108708	3.120895416508	0.00692378350861452
"1055"	"15"	"you're thinking"	6	0.00244299674267101	2.83321334405622	0.00692153097082137
"1056"	"1"	"forget about"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1057"	"1"	"networks are"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1058"	"1"	"of interaction"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1059"	"1"	"our study"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1060"	"1"	"the nodes"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1061"	"1"	"tncs value"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1062"	"1"	"top players"	3	0.00163934426229508	4.21950770517611	0.00691722574619034
"1063"	"36"	"fusion now"	4	0.00163867267513314	4.21950770517611	0.00691439197898584
"1064"	"36"	"fusion so"	4	0.00163867267513314	4.21950770517611	0.00691439197898584
"1065"	"36"	"laser fusion"	4	0.00163867267513314	4.21950770517611	0.00691439197898584
"1066"	"36"	"on fusion"	4	0.00163867267513314	4.21950770517611	0.00691439197898584
"1067"	"36"	"that fusion"	4	0.00163867267513314	4.21950770517611	0.00691439197898584
"1068"	"53"	"can spread"	2	0.00221483942414175	3.120895416508	0.0069122822071052
"1069"	"53"	"so forth"	2	0.00221483942414175	3.120895416508	0.0069122822071052
"1070"	"65"	"of science"	2	0.00303490136570561	2.27359755612079	0.00690014432813594
"1071"	"44"	"levels of"	3	0.001953125	3.52636052461616	0.00688742289964094
"1072"	"44"	"the noise"	3	0.001953125	3.52636052461616	0.00688742289964094
"1073"	"27"	"is very"	2	0.00455580865603645	1.5114575040739	0.0068859111802911
"1074"	"39"	"war ii"	5	0.00220555800617556	3.120895416508	0.00688331587231583
"1075"	"15"	"and expand"	4	0.00162866449511401	4.21950770517611	0.0068721623862803
"1076"	"15"	"expand and"	4	0.00162866449511401	4.21950770517611	0.0068721623862803
"1077"	"15"	"skin cells"	4	0.00162866449511401	4.21950770517611	0.0068721623862803
"1078"	"15"	"these become"	4	0.00162866449511401	4.21950770517611	0.0068721623862803
"1079"	"59"	"a concrete"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1080"	"59"	"and cheers"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1081"	"59"	"bangkok is"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1082"	"59"	"biggest green"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1083"	"59"	"centenary park"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1084"	"59"	"concrete jungle"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1085"	"59"	"disaster in"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1086"	"59"	"dry season"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1087"	"59"	"flood with"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1088"	"59"	"fun with"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1089"	"59"	"help clean"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1090"	"59"	"in thailand"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1091"	"59"	"landscape architecture"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1092"	"59"	"must help"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1093"	"59"	"my city"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1094"	"59"	"my people"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1095"	"59"	"public park"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1096"	"59"	"sinking cities"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1097"	"59"	"the crack"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
"1098"	"59"	"the runoff"	2	0.00162866449511401	4.21950770517611	0.0068721623862803
